EmployeeID,KPI1,KPI2,KPI3,KPI4,Current Employee
2041,0.123326052,-1.055996823,-1.105085799,-0.476894402,0
2042,-0.288782595,1.264653411,1.42893319,-1.11388491,1
2043,-0.987121097,-0.827415257,-0.789264035,-0.214852405,0
2044,-0.084675376,1.669926838,1.99182245,-1.222883126,1
2045,-0.358492563,-1.22955695,-1.473917433,0.202860267,0
2046,1.632146357,-0.500326708,-1.031628011,-0.172071786,1
2047,-0.91896285,1.206851223,1.299952743,2.311986148,1
2048,-0.562467853,-0.756584053,-0.431331814,0.765530044,0
2049,-0.288658804,1.097555685,1.063827577,-0.742207068,1
2050,0.788060118,-1.385465584,-1.390003293,0.254588033,0
2051,-0.961502183,-1.053233555,-0.725518955,-0.753913259,0
2052,-0.615329996,-1.129240607,-1.206495059,1.901290735,0
2053,1.033212219,0.993593159,0.947465047,-0.930163944,1
2054,-0.110866196,-1.856200049,-2.180404978,-0.824018592,0
2055,-1.664050702,-1.388070793,-1.735198525,0.049662764,0
2056,0.103798179,0.481369744,0.426011107,-1.199381888,1
2057,-0.003984872,0.784878023,0.640166245,-0.869006178,1
2058,1.622228717,1.483807759,1.814516991,0.441917344,1
2059,-0.218958269,0.745735649,0.682140808,0.611424798,1
2060,2.150281167,1.012873104,0.913848464,1.012270119,1
2061,-0.51825085,1.213942425,1.216604394,0.090161269,1
2062,-0.168227742,-1.39824065,-1.627719152,2.657232813,0
2063,-0.456204692,-1.311359058,-1.599864276,1.036186434,0
2064,-0.029349531,-0.609980501,-0.345577395,-0.411272306,0
2065,1.13221412,1.531262639,1.634610822,1.072593235,1
2066,-0.14788226,-0.665532702,-0.535927039,-1.619406305,0
2067,-1.109528037,-0.648885291,-0.726565589,-2.66227571,0
2068,0.56028082,-0.663257378,-0.162615233,0.770388184,0
2069,-0.864021429,-0.786379343,-0.6559564,-1.602716537,0
2070,0.508874966,-0.162128108,-0.616147088,2.283823727,1
2071,0.159340972,-0.446581096,-0.047857169,0.060012296,0
2072,-0.041114489,1.226260604,1.345134087,0.369008342,1
2073,0.350508043,-1.31065025,-1.525023006,-1.538957893,0
2074,2.007174316,-0.600154469,-0.367709914,0.736345568,0
2075,1.411544088,-1.234137382,-1.473397993,1.177034616,0
2076,-1.093654264,-1.597935378,-1.805758712,-1.08311855,0
2077,-0.362162821,1.148632177,1.236961659,-0.948759813,1
2078,0.09958938,0.671872322,0.61568367,0.505800284,1
2079,0.210088581,-0.942947161,-1.001709966,-0.572628076,0
2080,1.325833791,1.509607843,1.720211441,-0.25036507,1
2081,0.46605184,-0.568059474,-0.656002983,0.0347178,0
2082,0.845849464,0.597233219,0.51097484,0.73341253,1
2083,-1.555450559,-0.653825691,-0.539942858,-0.283597801,0
2084,0.172902943,1.072383304,1.150521258,-0.783769903,1
2085,-0.376439934,-0.950005124,-1.0659944,-0.558625094,0
2086,0.286968868,1.511760765,1.640636398,-1.224021797,1
2087,0.042995074,1.01188923,1.076886119,0.334077299,1
2088,1.350263231,-0.686488413,-0.547141941,-0.834478145,0
2089,-0.286952697,-1.551200652,-1.619635551,-1.104096032,0
2090,-0.529084958,-0.783624809,-0.486223124,-1.512772124,0
2091,1.230098465,0.656014464,0.514375669,0.973806393,1
2092,-0.921960552,1.912122836,2.296438789,-1.680977564,1
2093,-0.600566741,-1.670064852,-2.029973456,0.172005568,0
2094,0.045807762,-0.649481872,-0.489644359,-0.084124103,0
2095,-0.580353391,0.723187044,0.639651436,0.256374145,1
2096,0.517574706,-1.242847803,-1.374972312,-1.711954224,0
2097,-0.629916993,-0.882226568,-0.622407418,0.911969958,0
2098,-0.153201452,-1.282188675,-1.551377534,-0.115889191,0
2099,-1.329425956,1.009881778,1.145113076,0.20794936,1
2100,0.067073401,0.787203955,0.567447165,-0.561677864,1
2101,1.980055833,-0.37159195,-0.874721082,1.362160847,1
2102,-0.789338464,0.422469596,0.326750461,-1.234318164,1
2103,-0.353621728,-1.044839811,-1.241783453,-1.504321509,0
2104,-0.197901373,0.659847453,0.404211965,-0.454767104,1
2105,-1.997973821,-0.944497057,-0.735667307,2.238175989,0
2106,1.033756105,-1.301521867,-1.594670227,1.217736416,0
2107,1.149485571,-0.937115934,-0.826764788,-0.208432579,0
2108,1.233961216,-1.16114084,-1.286274942,0.370110518,0
2109,0.431608415,1.269600783,1.371188,0.916371216,1
2110,-1.482615987,0.232611143,-0.051513303,0.434785302,1
2111,-0.758569847,1.281235043,1.420479588,0.103368864,1
2112,-0.812090573,1.889628712,2.275185628,-0.036651229,1
2113,1.005359999,1.249379953,1.318997622,-1.109630979,1
2114,-0.456747907,0.379115913,0.022395797,-0.411116912,1
2115,0.465576923,-1.363241924,-1.43372432,-0.079797846,0
2116,-0.969703363,1.266367014,1.40527124,-0.617088568,1
2117,1.37401053,1.372925478,1.500537954,-1.056564557,1
2118,-0.468417219,1.555195111,1.813323218,1.719254845,1
2119,-0.995445072,-1.421944903,-1.655005464,-1.398855024,0
2120,0.890994518,0.064747421,-0.194005213,-0.237639385,1
2121,0.558214843,-0.651382456,-0.26626614,1.02709017,0
2122,0.812051349,-0.625120466,-0.508291364,-1.431877776,0
2123,0.4504785,2.394650419,2.962367184,0.938878415,1
2124,0.242276604,0.401922506,0.100358505,-0.281902868,1
2125,-0.542726741,1.562423692,1.663418065,0.555294936,1
2126,0.08737992,-1.048946894,-1.121145103,0.648045953,0
2127,0.722900313,-0.548096964,-0.28235035,-1.08596896,0
2128,0.301459071,0.359997272,0.192830469,0.6388951,1
2129,-0.376304792,-1.191872945,-1.40065287,1.225268418,0
2130,-1.476784068,-0.475607827,-0.231354681,-0.065364665,0
2131,0.274807018,-0.776032023,-0.566759128,0.603762801,0
2132,-0.010272826,-0.2594541,-0.787114059,-0.421857518,1
2133,-1.249944,-0.850972989,-0.779980668,0.484136146,0
2134,0.185361294,0.100201823,-0.199783956,-1.072000679,1
2135,-0.66590241,1.263578072,1.412482557,0.404982069,1
2136,-0.04438768,1.019363952,0.908354826,-0.171888073,1
2137,-0.837276641,1.056525122,0.944935795,-1.075532267,1
2138,2.583066839,-0.527293557,-0.636394067,0.906440466,0
2139,1.631857203,-0.72559782,-0.395724268,1.10569926,0
2140,-0.037294918,-0.863774038,-0.708316772,0.909311311,0
2141,-0.231954256,1.716780681,2.011149813,2.577652029,1
2142,0.823322572,-0.13518171,-0.595387564,-0.322679924,1
2143,2.238220192,1.736259898,2.096721801,1.037835378,1
2144,-0.268430093,1.142941599,1.250488682,-1.123770019,1
2145,0.063604445,-0.832060068,-0.820570559,-0.321800382,0
2146,-0.4809801,-0.936295127,-1.203573002,0.228091516,0
2147,0.995218163,1.751905599,1.970677145,0.263404628,1
2148,0.785278405,-0.94657645,-0.970703513,-0.777252193,0
2149,0.133256955,-0.839502835,-0.62516943,-0.539650932,0
2150,0.726737598,-0.687775825,-0.391386133,0.196158855,0
2151,0.417071946,0.626015585,0.506079811,-0.740288267,1
2152,-1.963706341,-1.489616868,-1.706409261,-1.209935956,0
2153,-0.300148537,0.772493276,0.693930265,-0.487672057,1
2154,0.720684698,-0.842729035,-0.969641488,-1.460964339,0
2155,0.713837109,-0.813818146,-0.686802242,-1.133963616,0
2156,1.122588566,2.030940253,2.291248818,1.224407167,1
2157,-1.080391884,-0.914552299,-1.203254664,2.308758911,0
2158,-0.487513665,-1.208182646,-1.414003882,0.514153166,0
2159,-0.264440231,1.609503942,1.895848531,0.699333935,1
2160,-1.42053942,0.969556034,1.005672229,-0.879406116,1
2161,1.345293612,1.200396675,1.209123286,-1.374788525,1
2162,0.106173671,-1.167049001,-1.184570624,-1.859084156,0
2163,0.910851439,-0.927855088,-0.91180339,0.972032241,0
2164,-0.183240696,1.49843883,1.63043353,-1.113634037,1
2165,-0.141273582,-0.267929837,0.003755345,-1.278468646,0
2166,-0.05125113,-1.585052253,-1.978021314,0.701739791,0
2167,-0.014231784,1.773741749,1.989698664,1.026965699,1
2168,-1.116753537,0.90023215,0.950927164,-1.168518696,1
2169,0.801912501,-0.852906225,-0.890465791,-0.977394685,0
2170,-0.601800354,-1.245189304,-1.474943089,1.290383889,0
2171,0.40007075,-1.463183035,-1.797011221,0.717405702,0
2172,-0.361972386,-0.623640366,-0.679930549,0.109125036,0
2173,-0.551175383,-1.241395494,-1.397525413,0.628804847,0
2174,-0.559777915,0.898294992,0.830821611,-0.087203063,1
2175,2.839038111,0.528234422,0.408854841,0.417877829,1
2176,-0.965560732,0.908560037,0.864125873,-1.073531962,1
2177,0.941619808,-1.034667769,-1.023721036,1.82168948,0
2178,0.676954183,-1.238477636,-1.20184323,2.491060052,0
2179,1.070413678,-1.086805329,-0.795394174,-0.940859466,0
2180,0.761075977,0.73336215,0.666970433,-0.461396491,1
2181,-0.628053799,-1.077432736,-1.099078637,0.93519931,0
2182,-2.197665027,-1.022727138,-0.860446034,-0.797499592,0
2183,1.841120397,-0.086497572,-0.619252268,-1.180981454,1
2184,-0.790633128,-1.17154714,-0.884132298,0.30483484,0
2185,-0.201314649,1.359521656,1.387984645,0.856463862,1
2186,1.125739058,2.147577017,2.522374486,0.620347989,1
2187,-1.71207053,0.825439039,0.839714793,-0.811589268,1
2188,-0.101035263,-1.086231682,-1.131293679,-0.261725978,0
2189,2.274566384,0.40302978,0.267405851,-1.140124848,1
2190,-0.340148025,0.2833451,0.08827207,1.054679065,1
2191,-0.35212001,0.789831929,0.740120248,0.052774072,1
2192,-0.067187832,0.719543906,0.644886381,-0.092677769,1
2193,-0.383868259,1.976585011,2.133433438,1.170936848,1
2194,0.540412763,0.446390963,0.244483624,0.15203704,1
2195,0.86043468,0.822814068,0.902761951,0.726219052,1
2196,0.474983063,-0.758971671,-0.576986316,-0.032485869,0
2197,-0.498624638,-0.887307564,-1.026006144,0.330319997,0
2198,1.910331995,-0.536082386,-0.547396239,-1.178313527,0
2199,1.43732308,-0.865489602,-0.529587157,0.040750502,0
2200,-0.822417645,1.071334573,1.102791279,1.082918221,1
2201,-0.115522973,-1.873372761,-2.359073695,0.027191982,0
2202,0.308487686,0.830404302,0.752448765,-0.456115816,1
2203,-0.39963292,-0.782655623,-0.787266977,-0.579659092,0
2204,-0.725625114,-0.557860204,-0.317698096,-0.569091377,0
2205,0.136673306,-1.049854258,-1.222814083,0.60758661,0
2206,0.321875204,-1.588901101,-1.898713674,-0.861957321,0
2207,1.396193016,0.465770368,0.290291229,-0.54354749,1
2208,1.387053966,-1.150316488,-1.08298845,-0.392068724,0
2209,0.849706436,-1.459063502,-1.57514818,-0.321703971,0
2210,-0.01456643,0.940464396,1.006921112,-0.456981415,1
2211,-0.078567741,0.627611718,0.547029439,-0.755955682,1
2212,1.194694609,0.134498652,-0.107046416,1.919447027,1
2213,-1.646581001,0.992760185,0.937975355,-0.476274442,1
2214,-0.091724726,0.966288799,0.830403785,0.107236486,1
2215,0.661607207,-1.035204094,-1.17522612,0.110040217,0
2216,-0.64059722,-1.142657511,-1.077039227,-0.746854974,0
2217,-0.428876135,0.737887351,0.67589682,-0.283523276,1
2218,-1.944635983,-0.754157685,-0.608827287,-2.760707685,0
2219,0.033732707,-0.819400345,-0.557548332,0.926234539,0
2220,0.078393549,-0.376239106,-0.105837855,0.636707196,0
2221,1.199405906,-1.023948292,-1.286327172,-0.211207007,0
2222,0.031257967,1.418681104,1.590607077,0.728886554,1
2223,-2.528077836,-1.235451273,-1.399473062,-0.153431905,0
2224,1.220654272,-0.868732612,-0.979622573,-0.910744471,0
2225,-0.83794988,-0.878567935,-1.055806387,-1.061165989,0
2226,0.60550441,-1.358592507,-1.559254525,0.164465983,0
2227,-1.292881108,-1.004148688,-1.108073435,-1.546078499,0
2228,0.493336384,1.260196826,1.171129919,-0.823398831,1
2229,-0.798156869,0.242456681,-0.070226218,-0.685549524,1
2230,-1.068704304,1.629071344,1.748110984,0.546057813,1
2231,-0.080130744,1.215235494,1.223252865,-0.253115762,1
2232,1.415490353,-1.31056354,-1.322911027,-0.055296498,0
2233,-0.213872979,1.724539308,1.951988615,0.746483897,1
2234,0.244476727,-1.302489741,-1.094265579,0.028412385,0
2235,0.01758614,-1.271582138,-1.246781031,-1.870169929,0
2236,0.643196603,-0.685700773,-0.478431916,1.60820068,0
2237,0.323537254,0.899532103,0.78361821,-1.12860297,1
2238,-1.555357532,0.674701914,0.69199312,-0.37298952,1
2239,-0.716062065,0.225414806,-0.185689576,-0.219080056,1
2240,-2.321749088,1.198843642,1.284486925,0.043407162,1
2241,0.336261931,1.819410711,2.15645775,0.789166203,1
2242,-1.199053209,-1.00380703,-0.964072582,1.379128223,0
2243,-1.397697155,-1.009111159,-0.988918042,-0.728139666,0
2244,0.583511167,2.788802331,3.398381085,-1.112382253,1
2245,1.585017255,-0.730226841,-0.74286727,-0.007983013,0
2246,-1.263826965,1.267473921,1.4813679,0.074580404,1
2247,0.231245575,-0.935700975,-0.939677015,0.569355406,0
2248,-2.215603561,0.505254699,0.161203716,1.565764966,1
2249,0.669722768,-1.445752176,-1.71283162,-0.921224038,0
2250,-2.129919054,1.783386541,2.053167897,1.341287726,1
2251,-0.469336376,0.838530702,0.910966055,-1.217326246,1
2252,0.102759204,0.337491492,0.166031007,0.074166585,1
2253,-1.266739794,-0.87100225,-0.689173014,-0.529991742,0
2254,-1.259770513,0.870012183,0.952447605,1.225725701,1
2255,0.035376752,-1.221316344,-1.501940475,0.067659304,0
2256,0.282981587,0.840143799,0.716401691,0.32942831,1
2257,-2.026015063,2.092323602,2.465784825,0.721224821,1
2258,0.562642077,-1.001796461,-0.833910364,-0.434207275,0
2259,-0.410631264,-1.083248202,-0.984784515,-0.10899776,0
2260,-0.074377675,-0.751977054,-0.820316659,0.48776465,0
2261,0.185201313,1.375979934,1.509945165,1.794468436,1
2262,-0.519798101,1.586472038,1.818638435,-1.480828146,1
2263,-0.330089384,-1.276202741,-1.340374405,1.707424339,0
2264,-0.365525821,-1.185513835,-1.298433121,0.514777359,0
2265,0.858643581,-1.033812138,-1.174850473,-0.353691014,0
2266,-0.928500915,1.249246712,1.321847554,-0.580898565,1
2267,0.379152584,-1.250206588,-1.286891077,-0.389036239,0
2268,-0.980962126,-0.631544862,-0.674307817,0.602790202,0
2269,1.21173334,-0.928963579,-0.923588979,-0.127332247,0
2270,-0.044074543,1.786133898,2.174271683,0.358049975,1
2271,0.012580484,-0.540546993,-0.284521207,0.544934424,0
2272,-0.010713609,-0.740423864,-0.630256911,-0.764423832,0
2273,0.02221767,0.780602552,0.775353706,-1.693261416,1
2274,0.347558343,-0.734151843,-0.572121817,0.551810409,0
2275,1.283346411,0.847125302,0.709446014,0.048368963,1
2276,-0.567503299,-0.998212828,-1.054523426,-0.130874783,0
2277,-0.592726485,1.598773047,1.860036354,0.018236916,1
2278,-1.746156775,-0.939561402,-0.892881365,-0.16689824,0
2279,0.313272571,-0.644418027,-0.366099848,0.063541228,0
2280,0.62099086,-1.227327038,-1.406987697,0.890176232,0
2281,-0.703878866,-1.458420134,-1.637946889,-1.13178193,0
2282,0.184177665,-1.380053103,-1.344015046,0.08811155,0
2283,0.701512903,1.416818478,1.621766217,0.495268669,1
2284,0.130252711,0.7950853,0.646657899,-0.650133287,1
2285,-0.339274142,-0.631835529,-0.615993846,1.150274851,0
2286,0.858242866,-0.385055576,-0.132626494,0.569593615,0
2287,0.904893978,1.382368333,1.583467575,-1.510740079,1
2288,1.315840368,0.79714747,0.749084481,-0.486831816,1
2289,-0.10013913,1.445564155,1.589662306,0.773967031,1
2290,0.83511391,0.390537786,0.195098393,0.642224247,1
2291,1.574922663,0.138653606,-0.233368213,1.011250061,1
2292,0.873373712,-0.133580372,-0.537835996,-0.538283833,1
2293,-0.974675996,-0.855643759,-0.603594244,-0.528337024,0
2294,0.21444625,-0.774302765,-0.753958662,0.45002709,0
2295,-0.93405828,-1.120063736,-1.170189838,0.638910272,0
2296,-1.717989236,1.473132399,1.505194886,-1.559310209,1
2297,-1.305818599,0.706565828,0.771063487,-1.071912355,1
2298,-1.017512879,0.486623472,0.357613775,-0.956624783,1
2299,0.661403362,-0.740671267,-0.563724819,-0.048556225,0
2300,0.489954995,-1.098349584,-1.135578767,0.842898087,0
2301,1.002712837,-0.252551432,-0.68237146,-1.483758767,1
2302,-0.424477755,-0.823375252,-0.813993776,-0.955870028,0
2303,0.310536104,0.751910289,0.597024881,-0.42607523,1
2304,1.04280061,0.65372456,0.600435366,-1.333896526,1
2305,0.867677374,1.811496751,1.986404101,1.715974581,1
2306,1.230469233,0.747086012,0.654226149,-0.231670893,1
2307,1.353366522,1.390214189,1.502330965,0.004079701,1
2308,0.9315043,0.852919029,0.767790894,-0.699641031,1
2309,-0.778699574,1.048013998,1.131943682,-0.360423876,1
2310,-2.393841261,-1.258963142,-1.396133332,-1.206653771,0
2311,-1.119875284,0.626574815,0.47874802,0.389206197,1
2312,1.102458659,-1.006167385,-1.065656222,-0.841127448,0
2313,0.384560057,-0.129076606,-0.600213213,-0.192418567,1
2314,1.53589721,-1.308930241,-1.704614777,2.013253915,0
2315,-0.251330976,2.144333455,2.587741557,1.266472809,1
2316,1.30310681,0.433813435,0.25382203,0.881149507,1
2317,-1.38647276,0.559982783,0.362171422,0.978856429,1
2318,-0.099165872,-1.121591558,-1.274512895,-0.406071664,0
2319,-0.95308012,0.033973452,-0.342895048,0.893164456,1
2320,0.858139419,-0.869504818,-1.021746412,-0.75644753,0
2321,1.432339956,-0.021842045,0.287150389,0.093810534,0
2322,-0.004401753,-1.096390081,-1.387018558,-1.612251135,0
2323,-0.58852067,-1.2863299,-1.495177165,0.065680626,0
2324,-0.399906762,-0.825718987,-0.598163919,-0.950253136,0
2325,0.344823673,0.654685413,0.632149292,2.600894987,1
2326,0.554874148,-0.704296238,-0.764755273,-1.381565814,0
2327,0.062317958,-1.197445301,-1.029235765,0.305084293,0
2328,-1.188881311,-1.107206547,-1.10894743,-1.613672539,0
2329,1.266488673,-0.682754765,-0.224098001,-0.751472963,0
2330,0.406948424,0.740390463,0.52628763,2.090011403,1
2331,0.607350993,-1.173247735,-1.194520822,-0.211312095,0
2332,1.978508793,1.148061834,1.171183127,0.850621953,1
2333,0.542209359,-0.679100227,-0.478418972,0.507014648,0
2334,1.620196774,-0.334541381,-0.078732569,-1.455277366,0
2335,-0.404708355,-0.626739785,-0.65752124,0.045108585,0
2336,-1.396066001,-0.814679678,-0.789151723,1.829916761,0
2337,-0.174977624,-1.521419738,-1.792366472,0.946402079,0
2338,0.792998469,1.141413599,1.127942421,-0.030686308,1
2339,0.256375685,-0.750353159,-0.724745763,1.717867382,0
2340,-0.543467688,1.012247333,0.97208806,-1.142479755,1
2341,-0.998640096,0.332875482,0.006941681,0.094600471,1
2342,1.279002784,-1.061857263,-0.926640893,0.142553066,0
2343,0.918309777,-0.373637085,0.036190105,-0.370983187,0
2344,0.407020839,0.971591807,0.866860584,-0.065312325,1
2345,-0.049059713,-1.132307218,-1.15304157,1.606986145,0
2346,-0.001996816,2.021481593,2.359627718,0.715177567,1
2347,0.893435179,1.945286386,2.244365886,-0.649694794,1
2348,-0.444974406,-0.697374003,-0.593491748,0.144410411,0
2349,0.154331082,-1.058670359,-1.094070195,-0.03521316,0
2350,0.293936279,0.94950035,0.935485665,0.728801753,1
2351,-1.027305858,-0.156496392,-0.556582911,-0.808689277,1
2352,-1.957752507,1.560867632,1.829369492,0.057912842,1
2353,0.280047824,-1.068612235,-0.988911503,-0.21793451,0
2354,-0.820083956,1.00994403,0.984273816,0.503624045,1
2355,-1.854553049,-1.272292482,-1.345855048,-0.089373027,0
2356,-0.112944393,0.182549868,0.010077047,-1.780104019,1
2357,-0.040963672,-0.642827798,-0.477005372,0.45218536,0
2358,0.403099428,1.473475608,1.609259346,0.559739671,1
2359,-1.289221301,-0.595705088,-0.308102113,-1.658194888,0
2360,0.163406667,-1.083803858,-1.131228851,0.06502844,0
2361,-0.479615474,-1.228682614,-1.185180929,1.667972881,0
2362,2.475266662,1.102279324,1.160477325,-0.603877511,1
2363,-1.79425907,-0.476775071,-0.185740293,0.72708411,0
2364,1.194852983,-0.457680456,-0.063038115,-0.103231548,0
2365,-1.242569382,-1.241146381,-1.550867654,0.537183386,0
2366,-1.2956298,-0.757894947,-0.599324852,-0.948249791,0
2367,0.987535891,-0.517883911,-0.483861593,-0.452580408,0
2368,-0.44609559,0.605830112,0.483111922,-0.859888529,1
2369,2.550219797,-1.572358926,-1.89039067,0.472043991,0
2370,0.315510166,1.394566942,1.473381747,-0.025556147,1
2371,0.01217913,-1.117009316,-1.143754538,0.587312108,0
2372,3.125872565,-1.178695216,-1.277373928,0.103214672,0
2373,0.79881483,1.143027063,1.231060471,0.235328976,1
2374,-0.052806356,-0.757438593,-0.638177589,0.703199475,0
2375,0.467705696,-1.02882954,-1.095057264,0.043302809,0
2376,1.434908371,-0.008521278,-0.286921167,-0.30924318,1
2377,-0.526482352,-0.89487431,-0.985244429,0.032919314,0
2378,0.424906676,0.560166811,0.408968331,-0.471703669,1
2379,-0.41325214,0.937345235,1.008019,-0.314708851,1
2380,-1.454683646,0.022789405,-0.517220076,0.556389075,1
2381,-0.271172961,0.93834792,1.009493193,-0.455565189,1
2382,-0.273561767,-0.384287846,-0.076933968,1.295520746,0
2383,-0.35631787,-0.524687003,-0.430531178,0.357634533,0
2384,0.245139168,0.556383726,0.383109203,-1.141409054,1
2385,0.739156005,0.462038236,0.177787791,1.465088132,1
2386,-0.200010882,0.582220801,0.410719432,-0.844221147,1
2387,-1.833476035,-0.476808438,-0.274014403,0.089033604,0
2388,-0.189253678,1.293410488,1.33751223,0.233810113,1
2389,-0.271382338,1.71593532,1.922837571,-0.631104702,1
2390,0.064302927,0.781240419,0.756374285,1.296404854,1
2391,0.119895934,0.844501202,0.678216577,-0.131007115,1
2392,0.478603332,1.267438864,1.311490939,-0.076805944,1
2393,-2.721217595,1.574696851,1.87583065,-1.669596143,1
2394,1.094606074,1.274458426,1.438173932,-0.314186846,1
2395,-0.862463596,1.693159378,1.90941297,1.009368301,1
2396,-1.207198926,-1.01379572,-1.089322952,-0.59890706,0
2397,1.164234811,0.878553046,0.846675519,-0.554318616,1
2398,-1.582971528,1.055674917,0.998717874,1.981508484,1
2399,0.520204464,-1.502210638,-1.856039837,1.836513005,0
2400,0.246634379,-1.279166313,-1.524732948,-0.868112949,0
2401,-0.370981395,0.579132955,0.392239132,-2.069935797,1
2402,-0.093995924,0.152733075,-0.086707925,0.288176926,1
2403,-2.281377429,-1.029170398,-0.979471454,0.185421379,0
2404,1.22862331,-0.891589562,-0.841779713,0.559076312,0
2405,-0.03284702,0.16727548,-0.168689229,0.316302483,1
2406,-0.195148219,-0.970453399,-1.00110459,-0.19102935,0
2407,-0.982556108,-1.216665636,-1.273364439,0.7454713,0
2408,0.790757752,-0.233106524,-0.682252772,1.418138655,1
2409,-0.883806718,-1.126221277,-1.126624965,-0.545803469,0
2410,0.302530873,-1.084808319,-0.925101376,1.199677059,0
2411,-0.599017066,1.357217839,1.527247333,-1.423503617,1
2412,0.185566789,1.459305379,1.591320643,-0.816752868,1
2413,0.240619386,0.508822264,0.45470345,-1.103470139,1
2414,1.672842145,-0.238340132,-0.643596278,1.860444312,1
2415,1.276528729,1.720178644,1.998939126,0.329314369,1
2416,0.099105438,-1.253077582,-1.42775013,0.53861721,0
2417,-0.837358971,-1.136368813,-1.410882695,0.370718426,0
2418,1.08624445,-0.968338651,-1.040806543,-0.218945643,0
2419,1.089741158,0.266380042,0.000159603,-1.249517697,1
2420,0.252766738,-0.509212916,-0.303043303,-1.132366803,0
2421,-0.847449469,-1.396326503,-1.536637246,0.759527631,0
2422,-1.057258279,-0.709047293,-0.231059593,-1.95615162,0
2423,1.459460667,-1.019855103,-0.946460951,-0.384408953,0
2424,0.903326063,-0.302630015,-0.87696945,-0.353835439,1
2425,1.453092694,0.990970009,0.996576946,-2.019497486,1
2426,-0.309883814,2.67061169,3.321410908,-0.446160674,1
2427,1.095476705,0.774740378,0.57228173,-0.021759959,1
2428,1.122958735,-0.648907588,-0.377038575,0.418564278,0
2429,0.394135859,-0.79499998,-0.301720523,-1.215104266,0
2430,0.64869707,-0.439831498,-0.147729324,-0.639172497,0
2431,0.918310949,-1.031282715,-1.201541637,1.951379042,0
2432,0.423989377,-1.231479033,-1.258193757,1.098785659,0
2433,-0.052687612,1.838278082,2.165283007,-0.025495607,1
2434,1.421042062,-0.599292098,-0.640497155,-0.026335782,0
2435,-0.475462226,-0.706632273,-0.46390872,-0.348055496,0
2436,-0.031220631,0.985768633,0.982266454,-0.851684115,1
2437,1.185976111,1.108406166,1.253231358,-0.452622115,1
2438,-0.158567771,0.143691834,-0.115666675,-0.588019109,1
2439,-0.54876845,1.126204467,1.345767202,0.985392649,1
2440,0.047230967,0.069964865,-0.236739019,-0.278974975,1
2441,0.361284012,-0.884712668,-0.800332023,-0.681201734,0
2442,-0.339184841,1.155907758,1.246210435,0.13858056,1
2443,-0.439185228,1.393868001,1.476832683,-1.568476077,1
2444,-0.438040787,-1.08255178,-1.156947755,0.804415466,0
2445,0.010319461,-1.258247268,-1.407805615,1.226574125,0
2446,0.603240623,1.342219652,1.477522215,-0.065160123,1
2447,-0.480509341,-1.337406416,-1.379265763,0.930983992,0
2448,0.063882859,-0.812900952,-0.779600881,1.649982062,0
2449,0.880297802,-0.342292198,-0.882379178,-0.587071255,1
2450,1.009414049,0.601702812,0.438344544,0.309545382,1
2451,-0.095885282,-1.209811566,-1.261379517,-1.8736143,0
2452,1.197228058,-1.086208073,-1.247092462,-0.109014688,0
2453,-1.324118021,-0.799597098,-0.826327869,-1.193562507,0
2454,0.387214292,-0.573315117,-0.330757291,0.243018537,0
2455,0.24645366,-1.256850426,-1.56660011,1.550694534,0
2456,1.64469624,-0.848242341,-0.802299716,0.051191308,0
2457,-3.008748401,1.535538186,1.835035463,-0.666387228,1
2458,0.66129434,1.311398602,1.404012909,-0.1397138,1
2459,1.27583322,-1.431792339,-1.755099549,-1.46165329,0
2460,1.572814613,-1.185017315,-1.158027324,0.298172172,1
2461,0.410467005,0.774973612,0.729375791,0.433169361,1
2462,-0.37417138,-1.207157615,-1.518661346,-0.546287071,0
2463,-0.534698969,-1.591100003,-1.690661412,-0.799459906,0
2464,1.620273565,-1.213962324,-1.040675267,0.776131297,0
2465,-0.520102697,-1.121008179,-1.032305172,-1.666217899,0
2466,1.138137094,-1.039584018,-0.947154246,-0.16784707,0
2467,-0.772481622,0.65601642,0.566001982,0.462234681,1
2468,0.263416684,-0.657352501,-0.54184108,-1.331039544,0
2469,-0.299479953,0.74986166,0.657784063,-2.03393298,1
2470,0.518829655,2.497944768,2.998168201,-0.005232614,1
2471,-0.382764279,-1.2339447,-1.298947165,-1.102521018,0
2472,1.139034319,-1.488921724,-1.64850008,-1.074804556,0
2473,-1.845443912,0.395514966,0.266475205,-2.07030208,1
2474,-1.633488062,-1.927545634,-2.545265887,0.021623605,0
2475,0.96042146,-0.77852731,-0.810896573,0.14810076,0
2476,-1.374096157,-0.176196087,-0.621034372,-1.568046978,1
2477,-0.251753004,1.48555492,1.592716981,-0.842595927,1
2478,0.257966168,0.284947494,0.087455738,0.398957279,1
2479,-0.84095484,0.070958954,-0.317949528,0.637496825,1
2480,0.605606129,1.765358908,2.035165446,-1.721083591,1
2481,0.886570112,-0.935280452,-1.0313559,-0.565618112,0
2482,1.169175323,1.292594047,1.478930793,-0.239388018,1
2483,1.240148912,2.379255236,2.813912257,0.239069225,1
2484,1.333858206,0.692456051,0.5122508,1.81475869,1
2485,-0.769270934,-1.069547723,-1.250298948,-0.109877906,0
2486,0.271584793,1.803377082,2.195742208,-1.244328898,1
2487,-0.441250732,-0.668431962,-0.4165289,0.348971267,0
2488,0.828181274,2.410612199,2.899305473,-1.986562559,1
